File Version,Hardware Type,Model,Data Logger Name,Serial Number,Sample Rate,Total Alarms
1,4,EL-SIE-6+,EasyLog,2460e2015d28c007,900,0,

Channel Number,Channel Name,Channel Type
1,Temperature,1
2,Humidity,2
3,Pressure,3
4,Dew Point,4

Channel Number,Channel Name,Alarm Type,High Threshold,Low Threshold,Delay,Hold

Reading,Date / Time (UTC),Channel 1 (°C),Channel 2 (%RH),Channel 3 (hPA),Channel 4 (°C),
7059,2023/05/20 03:40:35,21.42,42.0,1020.96,7.98,
7060,2023/05/20 03:55:35,21.41,42.0,1020.90,7.97,
7061,2023/05/20 04:10:35,21.41,42.1,1020.78,8.00,
7062,2023/05/20 04:25:35,21.41,42.1,1020.62,8.00,
7063,2023/05/20 04:40:35,21.41,42.1,1020.68,8.00,
7064,2023/05/20 04:55:35,21.41,42.1,1020.57,8.00,
7065,2023/05/20 05:10:35,21.41,42.2,1020.55,8.04,
7066,2023/05/20 05:25:35,21.37,42.2,1020.58,8.00,
7067,2023/05/20 05:40:35,21.41,42.2,1020.70,8.04,
7068,2023/05/20 05:55:35,21.43,42.2,1020.75,8.05,
7069,2023/05/20 06:10:35,21.42,42.2,1020.73,8.05,
7070,2023/05/20 06:25:35,21.45,42.2,1020.77,8.07,
7071,2023/05/20 06:40:35,21.46,42.2,1020.71,8.08,
7072,2023/05/20 06:55:35,21.48,42.3,1020.75,8.13,
7073,2023/05/20 07:10:35,21.48,42.3,1020.69,8.13,
7074,2023/05/20 07:25:35,21.48,42.3,1020.71,8.13,
7075,2023/05/20 07:40:35,21.43,42.4,1020.76,8.13,
7076,2023/05/20 07:55:35,21.41,42.4,1020.82,8.11,
7077,2023/05/20 08:10:35,21.38,42.5,1020.73,8.11,
7078,2023/05/20 08:25:35,21.34,42.5,1020.64,8.08,
7079,2023/05/20 08:40:35,21.34,42.6,1020.72,8.11,
7080,2023/05/20 08:55:35,21.31,42.7,1020.72,8.12,
7081,2023/05/20 09:10:35,21.29,42.7,1020.65,8.10,
7082,2023/05/20 09:25:35,21.24,42.8,1020.56,8.09,
7083,2023/05/20 09:40:35,21.24,42.9,1020.51,8.13,
7084,2023/05/20 09:55:35,21.22,42.9,1020.37,8.11,
7085,2023/05/20 10:10:35,21.22,42.9,1020.29,8.11,
7086,2023/05/20 10:25:35,21.21,43.0,1020.14,8.13,
7087,2023/05/20 10:40:35,21.20,43.1,1020.14,8.16,
7088,2023/05/20 10:55:35,21.21,43.1,1020.07,8.17,
7089,2023/05/20 11:10:35,21.21,43.2,1019.94,8.20,
7090,2023/05/20 11:25:35,21.22,43.2,1019.89,8.21,
7091,2023/05/20 11:40:35,21.25,43.2,1019.85,8.24,
7092,2023/05/20 11:55:35,21.24,43.3,1019.72,8.26,
7093,2023/05/20 12:10:35,21.25,43.3,1019.59,8.27,
7094,2023/05/20 12:25:35,21.27,43.4,1019.33,8.32,
7095,2023/05/20 12:40:35,21.29,43.4,1019.39,8.34,
7096,2023/05/20 12:55:35,21.25,43.5,1019.20,8.34,
7097,2023/05/20 13:10:35,21.27,43.5,1019.11,8.36,
7098,2023/05/20 13:25:35,21.27,43.5,1018.98,8.36,
7099,2023/05/20 13:40:35,21.29,43.6,1018.85,8.41,
7100,2023/05/20 13:55:35,21.31,43.6,1018.79,8.43,
7101,2023/05/20 14:10:35,21.29,43.6,1018.65,8.41,
7102,2023/05/20 14:25:35,21.31,43.7,1018.52,8.46,
7103,2023/05/20 14:40:35,21.31,43.7,1018.44,8.46,
7104,2023/05/20 14:55:35,21.31,43.8,1018.38,8.49,
7105,2023/05/20 15:10:35,21.31,43.9,1018.20,8.53,
7106,2023/05/20 15:25:35,21.31,43.9,1018.06,8.53,
7107,2023/05/20 15:40:35,21.31,44.0,1018.01,8.56,
7108,2023/05/20 15:55:35,21.29,44.1,1017.91,8.58,
7109,2023/05/20 16:10:35,21.29,44.1,1017.75,8.58,
7110,2023/05/20 16:25:35,21.28,44.2,1017.65,8.60,
7111,2023/05/20 16:40:35,21.28,44.2,1017.49,8.60,
7112,2023/05/20 16:55:35,21.28,44.3,1017.58,8.64,
7113,2023/05/20 17:10:35,21.29,44.4,1017.52,8.68,
7114,2023/05/20 17:25:35,21.35,44.4,1017.53,8.73,
7115,2023/05/20 17:40:35,21.38,44.4,1017.49,8.76,
7116,2023/05/20 17:55:35,21.42,44.4,1017.55,8.80,
7117,2023/05/20 18:10:35,21.45,44.5,1017.60,8.86,
7118,2023/05/20 18:25:35,21.48,44.5,1017.50,8.88,
7119,2023/05/20 18:40:35,21.49,44.5,1017.41,8.89,
7120,2023/05/20 18:55:35,21.49,44.5,1017.37,8.89,
7121,2023/05/20 19:10:35,21.55,44.5,1017.29,8.95,
7122,2023/05/20 19:25:35,21.55,44.6,1017.32,8.98,
7123,2023/05/20 19:40:35,21.55,44.6,1017.41,8.98,
7124,2023/05/20 19:55:35,21.56,44.6,1017.43,8.99,
7125,2023/05/20 20:10:35,21.62,44.6,1017.45,9.04,
7126,2023/05/20 20:25:35,21.62,44.6,1017.48,9.04,
7127,2023/05/20 20:40:35,21.62,44.7,1017.50,9.08,
7128,2023/05/20 20:55:35,21.62,44.6,1017.51,9.04,
7129,2023/05/20 21:10:35,21.62,44.7,1017.51,9.08,
7130,2023/05/20 21:25:35,21.64,44.7,1017.41,9.10,
7131,2023/05/20 21:40:35,21.65,44.8,1017.39,9.14,
7132,2023/05/20 21:55:35,21.64,44.8,1017.22,9.13,
7133,2023/05/20 22:10:35,21.64,44.9,1017.06,9.16,
7134,2023/05/20 22:25:35,21.62,45.0,1017.06,9.18,
7135,2023/05/20 22:40:35,21.65,45.0,1017.01,9.20,
7136,2023/05/20 22:55:35,21.65,45.1,1016.97,9.24,
7137,2023/05/20 23:10:35,21.64,45.1,1016.88,9.23,
7138,2023/05/20 23:25:35,21.62,45.2,1016.99,9.24,
7139,2023/05/20 23:40:35,21.62,45.3,1017.07,9.28,
7140,2023/05/20 23:55:35,21.61,45.4,1017.06,9.30,
7141,2023/05/21 00:10:35,21.64,45.4,1017.06,9.33,
7142,2023/05/21 00:25:35,21.59,45.5,1017.07,9.31,
7143,2023/05/21 00:40:35,21.62,45.6,1017.01,9.37,
7144,2023/05/21 00:55:35,21.61,45.6,1016.92,9.36,
7145,2023/05/21 01:10:35,21.62,45.7,1016.74,9.41,
7146,2023/05/21 01:25:35,21.59,45.7,1016.66,9.38,
7147,2023/05/21 01:40:35,21.59,45.8,1016.44,9.41,
7148,2023/05/21 01:55:35,21.59,45.9,1016.34,9.44,
7149,2023/05/21 02:10:35,21.58,45.9,1016.31,9.44,
7150,2023/05/21 02:25:35,21.58,45.9,1016.22,9.44,
7151,2023/05/21 02:40:35,21.58,46.0,1016.13,9.47,
7152,2023/05/21 02:55:35,21.59,46.0,1016.15,9.48,
7153,2023/05/21 03:10:35,21.61,46.1,1016.08,9.53,
7154,2023/05/21 03:25:35,21.58,46.1,1016.11,9.50,
7155,2023/05/21 03:40:35,21.56,46.2,1016.13,9.51,
7156,2023/05/21 03:55:35,21.56,46.2,1016.11,9.51,
7157,2023/05/21 04:10:35,21.56,46.3,1016.14,9.55,
7158,2023/05/21 04:25:35,21.56,46.3,1016.13,9.55,
7159,2023/05/21 04:40:35,21.56,46.3,1016.13,9.55,
7160,2023/05/21 04:55:35,21.55,46.3,1016.13,9.54,
7161,2023/05/21 05:10:35,21.55,46.4,1016.15,9.57,
7162,2023/05/21 05:25:35,21.55,46.4,1016.19,9.57,
7163,2023/05/21 05:40:35,21.56,46.5,1016.20,9.61,
7164,2023/05/21 05:55:35,21.56,46.5,1016.26,9.61,
7165,2023/05/21 06:10:35,21.58,46.5,1016.20,9.63,
7166,2023/05/21 06:25:35,21.61,46.5,1016.27,9.66,
7167,2023/05/21 06:40:35,21.62,46.5,1016.29,9.66,
7168,2023/05/21 06:55:35,21.62,46.5,1016.38,9.66,
7169,2023/05/21 07:10:35,21.64,46.5,1016.54,9.68,
7170,2023/05/21 07:25:35,21.65,46.5,1016.54,9.69,
7171,2023/05/21 07:40:35,21.66,46.5,1016.61,9.70,
7172,2023/05/21 07:55:35,21.66,46.5,1016.70,9.70,
7173,2023/05/21 08:10:35,21.66,46.4,1016.79,9.67,
7174,2023/05/21 08:25:35,21.68,46.5,1016.93,9.72,
7175,2023/05/21 08:40:35,21.69,46.5,1016.96,9.73,
7176,2023/05/21 08:55:35,21.69,46.5,1017.11,9.73,
7177,2023/05/21 09:10:35,21.69,46.5,1017.21,9.73,
7178,2023/05/21 09:25:35,21.72,46.5,1017.24,9.76,
7179,2023/05/21 09:40:35,21.71,46.5,1017.19,9.75,
7180,2023/05/21 09:55:35,21.73,46.5,1017.09,9.77,
7181,2023/05/21 10:10:35,21.73,46.5,1017.05,9.77,
7182,2023/05/21 10:25:35,21.75,46.5,1017.00,9.78,
7183,2023/05/21 10:40:35,21.75,46.5,1016.95,9.78,
7184,2023/05/21 10:55:35,21.76,46.5,1016.89,9.79,
7185,2023/05/21 11:10:35,21.76,46.5,1016.83,9.79,
7186,2023/05/21 11:25:35,21.78,46.5,1016.77,9.81,
7187,2023/05/21 11:40:35,21.75,46.6,1016.73,9.81,
7188,2023/05/21 11:55:35,21.78,46.5,1016.65,9.81,
7189,2023/05/21 12:10:35,21.78,46.6,1016.62,9.84,
7190,2023/05/21 12:25:35,21.78,46.6,1016.69,9.84,
7191,2023/05/21 12:40:35,21.81,46.6,1016.80,9.87,
7192,2023/05/21 12:55:35,21.81,46.6,1016.85,9.87,
7193,2023/05/21 13:10:35,21.83,46.6,1017.09,9.89,
7194,2023/05/21 13:25:35,21.82,46.7,1017.21,9.91,
7195,2023/05/21 13:40:35,21.88,46.7,1017.24,9.97,
7196,2023/05/21 13:55:35,21.85,46.7,1017.24,9.94,
7197,2023/05/21 14:10:35,21.86,46.7,1017.29,9.95,
7198,2023/05/21 14:25:35,21.88,46.8,1017.30,10.00,
7199,2023/05/21 14:40:35,21.88,46.8,1017.29,10.00,
7200,2023/05/21 14:55:35,21.88,46.8,1017.22,10.00,
7201,2023/05/21 15:10:35,21.91,46.9,1017.14,10.06,
7202,2023/05/21 15:25:35,21.89,46.9,1017.11,10.04,
7203,2023/05/21 15:40:35,21.88,46.9,1017.09,10.03,
7204,2023/05/21 15:55:35,21.89,46.9,1017.07,10.04,
7205,2023/05/21 16:10:35,21.91,46.9,1017.07,10.06,
7206,2023/05/21 16:25:35,21.89,47.0,1017.00,10.07,
7207,2023/05/21 16:40:35,21.93,47.0,1016.98,10.11,
7208,2023/05/21 16:55:35,21.91,47.0,1016.87,10.09,
7209,2023/05/21 17:10:35,21.92,47.0,1016.81,10.10,
7210,2023/05/21 17:25:35,21.92,47.1,1016.76,10.13,
7211,2023/05/21 17:40:35,21.93,47.1,1016.74,10.14,
7212,2023/05/21 17:55:35,21.95,47.1,1016.66,10.16,
7213,2023/05/21 18:10:35,21.92,47.1,1016.63,10.13,
7214,2023/05/21 18:25:35,21.92,47.1,1016.72,10.13,
7215,2023/05/21 18:40:35,21.92,47.1,1016.72,10.13,
7216,2023/05/21 18:55:35,21.93,47.2,1016.69,10.17,
7217,2023/05/21 19:10:35,21.93,47.2,1016.66,10.17,
7218,2023/05/21 19:25:35,21.95,47.2,1016.72,10.19,
7219,2023/05/21 19:40:35,21.95,47.3,1016.54,10.22,
7220,2023/05/21 19:55:35,21.93,47.3,1016.53,10.20,
7221,2023/05/21 20:10:35,21.96,47.3,1016.64,10.23,
7222,2023/05/21 20:25:35,21.93,47.3,1016.69,10.20,
7223,2023/05/21 20:40:35,21.96,47.3,1016.70,10.23,
7224,2023/05/21 20:55:35,21.92,47.3,1016.66,10.19,
7225,2023/05/21 21:10:35,21.92,47.4,1016.65,10.22,
7226,2023/05/21 21:25:35,21.89,47.3,1016.53,10.17,
7227,2023/05/21 21:40:35,21.91,47.4,1016.63,10.22,
7228,2023/05/21 21:55:35,21.88,47.4,1016.59,10.19,
7229,2023/05/21 22:10:35,21.89,47.4,1016.61,10.20,
7230,2023/05/21 22:25:35,21.86,47.4,1016.57,10.17,
7231,2023/05/21 22:40:35,21.83,47.5,1016.48,10.17,
7232,2023/05/21 22:55:35,21.82,47.5,1016.36,10.16,
7233,2023/05/21 23:10:35,21.82,47.5,1016.30,10.16,
7234,2023/05/21 23:25:35,21.81,47.5,1016.27,10.16,
7235,2023/05/21 23:40:35,21.81,47.6,1016.29,10.19,
7236,2023/05/21 23:55:35,21.78,47.6,1016.20,10.16,
7237,2023/05/22 00:10:35,21.79,47.6,1016.10,10.17,
7238,2023/05/22 00:25:35,21.78,47.6,1016.07,10.16,
7239,2023/05/22 00:40:35,21.78,47.6,1016.04,10.16,
7240,2023/05/22 00:55:35,21.76,47.6,1015.93,10.14,
7241,2023/05/22 01:10:35,21.73,47.7,1015.87,10.15,
7242,2023/05/22 01:25:35,21.73,47.7,1015.80,10.15,
7243,2023/05/22 01:40:35,21.73,47.7,1015.70,10.15,
7244,2023/05/22 01:55:35,21.72,47.7,1015.62,10.14,
7245,2023/05/22 02:10:35,21.72,47.7,1015.73,10.14,
7246,2023/05/22 02:25:35,21.72,47.7,1015.63,10.14,
7247,2023/05/22 02:40:35,21.69,47.7,1015.55,10.11,
7248,2023/05/22 02:55:35,21.71,47.8,1015.57,10.16,
7249,2023/05/22 03:10:35,21.68,47.8,1015.55,10.13,
7250,2023/05/22 03:25:35,21.68,47.8,1015.50,10.13,
7251,2023/05/22 03:40:35,21.66,47.9,1015.49,10.14,
7252,2023/05/22 03:55:35,21.64,47.8,1015.54,10.10,
7253,2023/05/22 04:10:35,21.64,47.9,1015.48,10.13,
7254,2023/05/22 04:25:35,21.64,47.8,1015.54,10.10,
7255,2023/05/22 04:40:35,21.65,47.9,1015.59,10.13,
7256,2023/05/22 04:55:35,21.61,47.9,1015.58,10.10,
7257,2023/05/22 05:10:35,21.62,47.9,1015.63,10.11,
7258,2023/05/22 05:25:35,21.59,47.9,1015.78,10.08,
7259,2023/05/22 05:40:35,21.62,48.0,1015.84,10.14,
7260,2023/05/22 05:55:35,21.62,48.0,1015.82,10.14,
7261,2023/05/22 06:10:35,21.65,48.0,1015.79,10.17,
7262,2023/05/22 06:25:35,21.68,48.0,1015.95,10.19,
7263,2023/05/22 06:40:35,21.69,48.0,1016.02,10.20,
7264,2023/05/22 06:55:35,21.72,48.0,1016.08,10.23,
7265,2023/05/22 07:10:35,21.72,48.0,1016.01,10.23,
7266,2023/05/22 07:25:35,21.72,48.0,1016.02,10.23,
7267,2023/05/22 07:40:35,21.65,48.1,1016.21,10.20,
7268,2023/05/22 07:55:35,21.61,48.1,1016.23,10.16,
7269,2023/05/22 08:10:35,21.58,48.1,1016.29,10.13,
7270,2023/05/22 08:25:35,21.52,48.2,1016.47,10.11,
7271,2023/05/22 08:40:35,21.52,48.2,1016.46,10.11,
7272,2023/05/22 08:55:35,21.48,48.2,1016.57,10.07,
7273,2023/05/22 09:10:35,21.45,48.3,1016.64,10.08,
7274,2023/05/22 09:25:35,21.41,48.3,1016.71,10.04,
7275,2023/05/22 09:40:35,21.39,48.3,1016.70,10.02,
7276,2023/05/22 09:55:35,21.39,48.3,1016.61,10.02,
7277,2023/05/22 10:10:35,21.35,48.3,1016.44,9.98,
7278,2023/05/22 10:25:35,21.35,48.4,1016.48,10.02,
7279,2023/05/22 10:40:35,21.32,48.4,1016.49,9.99,
7280,2023/05/22 10:55:35,21.27,48.4,1016.45,9.94,
7281,2023/05/22 11:10:35,21.25,48.4,1016.44,9.92,
7282,2023/05/22 11:25:35,21.24,48.3,1016.41,9.88,
7283,2023/05/22 11:40:35,21.21,48.3,1016.34,9.86,
7284,2023/05/22 11:55:35,21.18,48.2,1016.42,9.80,
7285,2023/05/22 12:10:35,21.16,48.2,1016.77,9.78,
7286,2023/05/22 12:25:35,21.18,48.2,1016.93,9.80,
7287,2023/05/22 12:40:35,21.17,48.2,1017.11,9.79,
7288,2023/05/22 12:55:35,21.16,48.3,1017.24,9.81,
7289,2023/05/22 13:10:35,21.16,48.2,1017.28,9.78,
7290,2023/05/22 13:25:35,21.14,48.2,1017.30,9.76,
7291,2023/05/22 13:40:35,21.11,48.2,1017.30,9.73,
7292,2023/05/22 13:55:35,21.11,48.2,1017.36,9.73,
7293,2023/05/22 14:10:35,21.14,48.2,1017.22,9.76,
7294,2023/05/22 14:25:35,21.14,48.2,1017.09,9.76,
7295,2023/05/22 14:40:35,21.11,48.3,1017.08,9.77,
7296,2023/05/22 14:55:35,21.11,48.3,1016.93,9.77,
7297,2023/05/22 15:10:35,21.11,48.3,1016.84,9.77,
7298,2023/05/22 15:25:35,21.10,48.2,1016.86,9.72,
7299,2023/05/22 15:40:35,21.10,48.2,1016.94,9.72,
7300,2023/05/22 15:55:35,21.07,48.2,1016.97,9.70,
7301,2023/05/22 16:10:35,21.05,48.2,1016.89,9.68,
7302,2023/05/22 16:25:35,21.08,48.2,1017.07,9.71,
7303,2023/05/22 16:40:35,21.07,48.2,1017.06,9.70,
7304,2023/05/22 16:55:35,21.04,48.2,1017.05,9.67,
7305,2023/05/22 17:10:35,21.07,48.1,1016.96,9.67,
7306,2023/05/22 17:25:35,21.10,48.1,1016.85,9.69,
7307,2023/05/22 17:40:35,21.21,48.1,1016.99,9.79,
7308,2023/05/22 17:55:35,21.25,48.1,1017.07,9.83,
7309,2023/05/22 18:10:35,21.28,48.1,1017.25,9.86,
7310,2023/05/22 18:25:35,21.32,48.1,1017.29,9.89,
7311,2023/05/22 18:40:35,21.37,48.1,1017.39,9.94,
7312,2023/05/22 18:55:35,21.38,48.1,1017.47,9.95,
7313,2023/05/22 19:10:35,21.41,48.1,1017.45,9.98,
7314,2023/05/22 19:25:35,21.43,48.1,1017.55,10.00,
7315,2023/05/22 19:40:35,21.45,48.1,1017.78,10.01,
7316,2023/05/22 19:55:35,21.45,48.1,1017.94,10.01,
7317,2023/05/22 20:10:35,21.49,48.2,1018.06,10.08,
7318,2023/05/22 20:25:35,21.49,48.1,1018.21,10.05,
7319,2023/05/22 20:40:35,21.53,48.1,1018.31,10.09,
7320,2023/05/22 20:55:35,21.51,48.2,1018.43,10.10,
7321,2023/05/22 21:10:35,21.51,48.1,1018.66,10.07,
7322,2023/05/22 21:25:35,21.51,48.1,1018.80,10.07,
7323,2023/05/22 21:40:35,21.51,48.1,1018.89,10.07,
7324,2023/05/22 21:55:35,21.52,48.1,1018.89,10.08,
7325,2023/05/22 22:10:35,21.52,48.1,1018.97,10.08,
7326,2023/05/22 22:25:35,21.51,48.1,1018.94,10.07,
7327,2023/05/22 22:40:35,21.49,48.1,1018.84,10.05,
7328,2023/05/22 22:55:35,21.49,48.0,1018.93,10.02,
7329,2023/05/22 23:10:35,21.48,48.0,1019.07,10.01,
7330,2023/05/22 23:25:35,21.46,48.0,1019.10,9.99,
7331,2023/05/22 23:40:35,21.46,47.9,1019.03,9.96,
7332,2023/05/22 23:55:35,21.45,47.9,1019.13,9.95,
7333,2023/05/23 00:10:35,21.43,47.8,1019.27,9.90,
7334,2023/05/23 00:25:35,21.42,47.8,1019.38,9.89,
7335,2023/05/23 00:40:35,21.42,47.7,1019.41,9.86,
7336,2023/05/23 00:55:35,21.39,47.7,1019.31,9.84,
7337,2023/05/23 01:10:35,21.39,47.6,1019.34,9.80,
7338,2023/05/23 01:25:35,21.38,47.5,1019.45,9.76,
7339,2023/05/23 01:40:35,21.38,47.5,1019.32,9.76,
7340,2023/05/23 01:55:35,21.38,47.4,1019.36,9.73,
7341,2023/05/23 02:10:35,21.35,47.4,1019.33,9.70,
7342,2023/05/23 02:25:35,21.37,47.3,1019.34,9.69,
7343,2023/05/23 02:40:35,21.34,47.3,1019.53,9.66,
7344,2023/05/23 02:55:35,21.35,47.3,1019.41,9.67,
7345,2023/05/23 03:10:35,21.34,47.2,1019.30,9.63,
7346,2023/05/23 03:25:35,21.34,47.1,1019.15,9.60,
7347,2023/05/23 03:40:35,21.31,47.1,1018.99,9.57,
7348,2023/05/23 03:55:35,21.31,47.0,1019.03,9.54,
7349,2023/05/23 04:10:35,21.28,46.9,1019.06,9.48,
7350,2023/05/23 04:25:35,21.31,46.9,1019.10,9.51,
7351,2023/05/23 04:40:35,21.28,46.9,1018.99,9.48,
7352,2023/05/23 04:55:35,21.27,46.8,1019.04,9.44,
7353,2023/05/23 05:10:35,21.31,46.8,1018.91,9.48,
7354,2023/05/23 05:25:35,21.28,46.7,1019.16,9.42,
7355,2023/05/23 05:40:35,21.28,46.7,1019.02,9.42,
7356,2023/05/23 05:55:35,21.29,46.6,1019.06,9.40,
7357,2023/05/23 06:10:35,21.31,46.6,1019.08,9.41,
7358,2023/05/23 06:25:35,21.29,46.6,1019.07,9.40,
7359,2023/05/23 06:40:35,21.35,46.6,1019.04,9.45,
7360,2023/05/23 06:55:35,21.37,46.6,1019.10,9.47,
7361,2023/05/23 07:10:35,21.38,46.6,1019.12,9.48,
7362,2023/05/23 07:25:35,21.37,46.6,1019.27,9.47,
7363,2023/05/23 07:40:35,21.28,46.5,1019.10,9.36,
7364,2023/05/23 07:55:35,21.21,46.5,1019.21,9.29,
7365,2023/05/23 08:10:35,21.16,46.4,1019.16,9.21,
7366,2023/05/23 08:25:35,21.11,46.3,1019.07,9.14,
7367,2023/05/23 08:40:35,21.05,46.3,1019.12,9.08,
7368,2023/05/23 08:55:35,21.02,46.2,1019.03,9.02,
7369,2023/05/23 09:10:35,20.97,46.1,1018.85,8.94,
7370,2023/05/23 09:25:35,20.95,46.1,1018.79,8.93,
7371,2023/05/23 09:40:35,20.94,46.0,1018.58,8.88,
7372,2023/05/23 09:55:35,20.91,45.9,1018.54,8.82,
7373,2023/05/23 10:10:35,20.88,45.8,1018.39,8.77,
7374,2023/05/23 10:25:35,20.87,45.7,1018.36,8.72,
7375,2023/05/23 10:40:35,20.86,45.7,1018.26,8.71,
7376,2023/05/23 10:55:35,20.86,45.6,1018.15,8.68,
7377,2023/05/23 11:10:35,20.86,45.6,1018.04,8.68,
7378,2023/05/23 11:25:35,20.83,45.5,1017.86,8.62,
7379,2023/05/23 11:40:35,20.84,45.4,1017.87,8.60,
7380,2023/05/23 11:55:35,20.84,45.4,1017.74,8.60,
7381,2023/05/23 12:10:35,20.83,45.3,1017.65,8.56,
7382,2023/05/23 12:25:35,20.81,45.2,1017.53,8.51,
7383,2023/05/23 12:40:35,20.81,45.1,1017.52,8.47,
7384,2023/05/23 12:55:35,20.83,45.1,1017.57,8.49,
7385,2023/05/23 13:10:35,20.83,45.0,1017.62,8.46,
7386,2023/05/23 13:25:35,20.80,45.0,1017.64,8.43,
7387,2023/05/23 13:40:35,20.80,45.0,1017.50,8.43,
7388,2023/05/23 13:55:35,20.81,44.9,1017.50,8.41,
7389,2023/05/23 14:10:35,20.81,44.9,1017.49,8.41,
7390,2023/05/23 14:25:35,20.81,44.8,1017.44,8.38,
7391,2023/05/23 14:40:35,20.84,44.8,1017.60,8.40,
7392,2023/05/23 14:55:35,20.84,44.8,1017.46,8.40,
7393,2023/05/23 15:10:35,20.84,44.7,1017.33,8.37,
7394,2023/05/23 15:25:35,20.83,44.7,1017.16,8.36,
7395,2023/05/23 15:40:35,20.81,44.7,1017.00,8.34,
7396,2023/05/23 15:55:35,20.83,44.7,1017.12,8.36,
7397,2023/05/23 16:10:35,20.81,44.7,1016.92,8.34,
7398,2023/05/23 16:25:35,20.81,44.6,1016.87,8.31,
7399,2023/05/23 16:40:35,20.80,44.6,1016.93,8.30,
7400,2023/05/23 16:55:35,20.81,44.6,1016.97,8.31,
7401,2023/05/23 17:10:35,20.81,44.6,1016.83,8.31,
7402,2023/05/23 17:25:35,20.87,44.6,1016.87,8.36,
7403,2023/05/23 17:40:35,20.94,44.6,1016.94,8.43,
7404,2023/05/23 17:55:35,20.97,44.6,1016.95,8.45,
7405,2023/05/23 18:10:35,21.04,44.6,1016.91,8.52,
7406,2023/05/23 18:25:35,21.08,44.6,1016.62,8.55,
7407,2023/05/23 18:40:35,21.11,44.6,1016.83,8.58,
7408,2023/05/23 18:55:35,21.14,44.6,1017.02,8.61,
7409,2023/05/23 19:10:35,21.18,44.6,1017.20,8.64,
7410,2023/05/23 19:25:35,21.18,44.6,1017.34,8.64,
7411,2023/05/23 19:40:35,21.21,44.6,1017.23,8.67,
7412,2023/05/23 19:55:35,21.27,44.6,1017.24,8.73,
7413,2023/05/23 20:10:35,21.28,44.6,1017.00,8.74,
7414,2023/05/23 20:25:35,21.27,44.6,1017.06,8.73,
7415,2023/05/23 20:40:35,21.28,44.6,1017.17,8.74,
7416,2023/05/23 20:55:35,21.29,44.6,1017.05,8.74,
7417,2023/05/23 21:10:35,21.29,44.6,1017.02,8.74,
7418,2023/05/23 21:25:35,21.29,44.6,1017.21,8.74,
7419,2023/05/23 21:40:35,21.31,44.6,1017.18,8.76,
7420,2023/05/23 21:55:35,21.31,44.6,1017.12,8.76,
7421,2023/05/23 22:10:35,21.31,44.6,1017.17,8.76,
7422,2023/05/23 22:25:35,21.31,44.6,1017.07,8.76,
7423,2023/05/23 22:40:35,21.29,44.6,1017.04,8.74,
7424,2023/05/23 22:55:35,21.29,44.6,1017.17,8.74,
7425,2023/05/23 23:10:35,21.28,44.6,1017.09,8.74,
7426,2023/05/23 23:25:35,21.31,44.6,1017.18,8.76,
7427,2023/05/23 23:40:35,21.29,44.6,1017.04,8.74,
7428,2023/05/23 23:55:35,21.32,44.6,1016.95,8.77,
7429,2023/05/24 00:10:35,21.29,44.6,1016.85,8.74,
7430,2023/05/24 00:25:35,21.31,44.6,1016.88,8.76,
7431,2023/05/24 00:40:35,21.31,44.6,1016.67,8.76,
7432,2023/05/24 00:55:35,21.29,44.6,1016.34,8.74,
7433,2023/05/24 01:10:35,21.31,44.6,1016.46,8.76,
7434,2023/05/24 01:25:35,21.32,44.6,1016.61,8.77,
7435,2023/05/24 01:40:35,21.31,44.6,1016.51,8.76,
7436,2023/05/24 01:55:35,21.31,44.6,1016.29,8.76,
7437,2023/05/24 02:10:35,21.29,44.6,1016.22,8.74,
7438,2023/05/24 02:25:35,21.28,44.6,1016.01,8.74,
7439,2023/05/24 02:40:35,21.28,44.5,1016.19,8.70,
7440,2023/05/24 02:55:35,21.28,44.5,1016.14,8.70,
7441,2023/05/24 03:10:35,21.27,44.5,1015.83,8.69,
7442,2023/05/24 03:25:35,21.27,44.5,1015.83,8.69,
7443,2023/05/24 03:40:35,21.27,44.5,1015.94,8.69,
7444,2023/05/24 03:55:35,21.28,44.5,1015.95,8.70,
7445,2023/05/24 04:10:35,21.25,44.4,1016.08,8.64,
7446,2023/05/24 04:25:35,21.25,44.4,1016.17,8.64,
7447,2023/05/24 04:40:35,21.22,44.4,1016.23,8.62,
7448,2023/05/24 04:55:35,21.24,44.4,1016.41,8.63,
7449,2023/05/24 05:10:35,21.25,44.4,1016.44,8.64,
7450,2023/05/24 05:25:35,21.22,44.3,1016.44,8.58,
7451,2023/05/24 05:40:35,21.27,44.3,1016.56,8.63,
7452,2023/05/24 05:55:35,21.27,44.3,1016.61,8.63,
7453,2023/05/24 06:10:35,21.28,44.4,1016.74,8.67,
7454,2023/05/24 06:25:35,21.29,44.4,1016.92,8.68,
7455,2023/05/24 06:40:35,21.31,44.4,1017.16,8.70,
7456,2023/05/24 06:55:35,21.34,44.4,1017.03,8.72,
7457,2023/05/24 07:10:35,21.39,44.4,1017.14,8.77,
7458,2023/05/24 07:25:35,21.34,44.4,1017.29,8.72,
7459,2023/05/24 07:40:35,21.28,44.4,1017.44,8.67,
7460,2023/05/24 07:55:35,21.21,44.3,1017.40,8.57,
7461,2023/05/24 08:10:35,21.16,44.3,1017.56,8.53,
7462,2023/05/24 08:25:35,21.10,44.2,1017.62,8.44,
7463,2023/05/24 08:40:35,21.07,44.2,1017.48,8.41,
